pl_bmasse	pl_rade	pl_eqt	pl_orbper	st_teff	st_mass	st_met	Stellar_Compatibility_Index
-0.142035099	-0.023437832	-0.127045165	-0.005466453	0.727894933	0.650372749	0.14139871	0.727894933
-0.142035099	-0.036321704	-0.127045165	-0.005492436	-0.971514768	-0.758838582	0.064521661	-0.971514768
-0.142035099	-0.060750863	1.443432436	-0.005495256	0.026651524	0.261162	0.064521661	0.026651524
0.649786606	-0.036321704	-0.127045165	-0.003872323	-0.512010811	-0.403965616	0.66405203	-0.512010811
-0.142035099	-0.048486087	-0.127045165	-0.005492941	0.886885555	1.113399329	0.749778236	0.886885555
-0.142035099	-0.031636659	-0.127045165	-0.005492932	0.144578344	0.045203719	0.064521661	0.144578344
-0.142035099	-0.036321704	-0.127045165	-0.00549564	0.38406455	0.358464687	-1.10135474	0.38406455
-0.142035099	-0.036321704	-0.127045165	-0.005495174	0.938478539	1.489189017	-0.688209735	0.938478539
-0.142035099	-0.022099248	0.378997617	-0.005491506	0.878462211	0.660438544	-0.245751897	0.878462211
-0.142035099	-0.027118938	-2.203565548	-0.005391603	-1.052589457	-0.963509751	-1.020053112	-1.052589457
-0.142035099	-0.036321704	-0.127045165	-0.005492198	0.333050671	0.180635639	0.086091481	0.333050671
-0.142035099	-0.016493927	-0.127045165	-0.005491382	0.432024966	0.045203719	0.064521661	0.432024966
-0.142035099	-0.036321704	-0.127045165	-0.005494106	-0.014412279	0.012872385	0.064521661	-0.014412279
-0.128102881	-0.036321704	-0.127045165	-0.005491382	0.144578344	-2.134497262	0.064521661	0.144578344
-0.142035099	-0.036321704	-0.127045165	-0.005483806	0.762251648	0.818136002	-0.085360931	0.762251648
-0.142035099	-0.057287277	-0.127045165	-0.005493123	-1.924405586	-2.211668358	-0.179383222	-1.924405586
-0.142035099	-0.036321704	-0.127045165	-0.005495101	0.144578344	0.045203719	0.064521661	0.144578344
-0.416608765	-0.035652412	-0.127045165	-0.005490164	0.144578344	0.506096351	0.064521661	0.144578344
-0.142035099	-0.048168173	-0.127045165	-0.005491382	0.410966606	0.045203719	0.064521661	0.410966606
-0.142035099	-0.029628783	-0.127045165	-0.005492997	-0.882016736	-0.624627979	0.473242088	-0.882016736
-0.142035099	-0.036321704	-0.127045165	-0.005479141	-1.820166701	-1.048330852	0.064521661	-1.820166701
-0.142035099	-0.030465398	-0.127045165	-0.005472093	0.168795459	0.079977686	0.307320399	0.168795459
-0.142035099	-0.018418141	-0.413221083	-0.005492613	-0.514548343	-0.393114689	0.749778236	-0.514548343
-0.142035099	0.003166527	-0.102615513	-0.005490336	0.660508179	0.274583061	-1.020053112	0.660508179
-0.142035099	-0.043516593	-1.858060476	-0.005482469	-1.775944143	-1.607720645	-1.794354327	-1.775944143
-0.142035099	-0.051715421	-0.127045165	-0.005491716	0.144578344	0.045203719	0.064521661	0.144578344
-0.396887447	-0.012762623	-0.127045165	-0.005484024	0.144578344	-0.054232917	0.064521661	0.144578344
-0.142035099	-0.044687854	1.108397214	-0.00549411	0.428866212	-0.017325001	-0.798824194	0.428866212
-0.398506631	-0.036321704	-0.127045165	-0.005491382	0.144578344	-1.060812438	0.064521661	0.144578344
-0.083943313	-0.036321704	-0.127045165	-0.005491382	0.144578344	-2.839102927	0.064521661	0.144578344
-0.142035099	-0.036321704	-0.127045165	-0.00549011	-0.471378704	-0.369627833	0.064521661	-0.471378704
-0.142035099	-0.035317765	0.0998016	-0.005484021	0.850033424	1.083201943	-0.245751897	0.850033424
-0.142035099	-0.036321704	-0.127045165	-0.005454814	0.616285621	0.616820098	0.064521661	0.616285621
-0.142035099	-0.017581526	0.145170952	-0.005488555	0.717365752	0.449056844	-0.356366357	0.717365752
-0.142035099	-0.024358108	-0.127045165	-0.005491382	0.695254474	0.045203719	0.064521661	0.695254474
-0.142035099	-0.047365022	-0.127045165	-0.005495218	-0.502966245	0.045203719	0.064521661	-0.502966245
-0.142035099	-0.047699668	2.144912431	-0.005494722	0.335156507	0.422214724	0.860392696	0.335156507
-0.142035099	-0.030800044	-0.127045165	-0.005493053	0.052974475	0.045203719	0.064521661	0.052974475
-0.142035099	-0.036321704	-0.015366758	-0.005491048	0.608915195	0.348398892	0.064521661	0.608915195
-0.142035099	-0.036321704	-0.127045165	-0.005493849	0.583645163	0.381951543	-0.909438653	0.583645163
-0.142035099	-0.011223252	-0.127045165	-0.00549101	0.16247795	0.012872385	-0.079830208	0.16247795
-0.142035099	-0.01557365	-0.127045165	-0.00546157	0.740529949	0.751030701	0.307320399	0.740529949
-0.142035099	-0.050092387	-0.127045165	-0.005491382	0.109832049	0.045203719	0.064521661	0.109832049
-0.142035099	0.157776954	1.841984751	-0.005494407	1.262777292	0.045203719	0.064521661	1.262777292
-0.142035099	-0.049707545	0.721012739	-0.00549459	0.089826606	-0.091140832	-0.245751897	0.089826606
-0.142035099	-0.041843363	-0.465570337	-0.00549238	-0.302911819	-0.621272714	-2.126197705	-0.302911819
-0.286831796	-0.036321704	-0.127045165	-0.00519406	-0.094434049	-0.188443519	1.634693911	-0.094434049
-0.142035099	-0.041843363	-0.127045165	-0.005479908	0.187747983	0.24774094	0.307320399	0.187747983
-0.142035099	-0.000681902	-0.531879391	-0.005468687	0.720524506	1.667018066	1.413464992	0.720524506
-0.142035099	-0.037492965	-0.127045165	-0.005492683	0.701571982	0.549714797	-0.135137438	0.701571982
-0.420872878	-0.036321704	-0.127045165	-0.005494955	0.144578344	-0.742062256	0.064521661	0.144578344
3.460450762	-0.036321704	-0.127045165	-0.005398366	-0.630369326	4.542480234	-0.743516964	-0.630369326
-0.142035099	-0.034815796	-0.147984866	-0.005490744	0.434130802	0.304780446	0.19670594	0.434130802
0.541252827	-0.036321704	-0.127045165	-0.004204685	0.260399327	0.314846242	1.579386681	0.260399327
-0.142035099	-0.019756725	-0.458590436	-0.005486267	0.620497294	0.063201361	-1.46251095	0.620497294
-0.142035099	-0.035418159	-0.127045165	-0.005493811	0.420685039	0.395372603	0.782962574	0.420685039
-0.415434466	-0.024107124	-0.127045165	-0.005478246	0.144578344	-0.121338218	0.064521661	0.144578344
-0.142035099	0.004672434	0.082351848	-0.005490458	0.738424113	0.311490976	-0.688209735	0.738424113
-0.142035099	-0.059044169	-0.127045165	-0.005486839	0.144578344	-0.013969736	0.064521661	0.144578344
2.473422371	-0.036321704	-0.127045165	-0.005491382	0.144578344	-3.147787314	0.064521661	0.144578344
-0.142035099	-0.016744911	-0.127045165	-0.005491382	0.219335524	0.045203719	0.064521661	0.219335524
-0.142035099	-0.004028362	-0.057246161	-0.005487059	-0.109174901	0.462477905	2.630224044	-0.109174901
-0.142035099	0.131837924	3.788678986	-0.005495706	0.99638903	1.328136294	0.064521661	0.99638903
4.924924651	0.150256841	-0.127045165	-0.005493696	0.98585985	3.301032157	0.417934858	0.98585985
-0.142035099	-0.034648473	0.092821699	-0.005493915	-0.258689262	-0.245483026	0.086091481	-0.258689262
-0.248658499	-0.035150442	-0.127045165	-0.005493649	0.144578344	-0.22199617	0.064521661	0.144578344
-0.142035099	-0.047699668	-0.127045165	-0.005484043	0.685778211	0.751030701	0.473242088	0.685778211
-0.142035099	-0.036823673	-0.507449739	-0.005492481	-0.647216015	-0.715220136	-0.356366357	-0.647216015
-0.142035099	-0.036321704	-0.127045165	-0.005494121	0.384938472	0.348398892	0.130337264	0.384938472
-0.142035099	-0.036321704	-0.127045165	-0.005494695	-0.402939032	-0.322654122	0.064521661	-0.402939032
3.99345674	0.14271392	-0.127045165	0.028432032	0.144578344	1.858268175	-2.513348313	0.144578344
-0.142035099	0.036580933	-0.127045165	-0.005474262	0.208806344	-0.057588182	0.362627629	0.208806344
-0.142035099	-0.032138628	-0.127045165	-0.005483713	0.637343982	0.045203719	0.064521661	0.637343982
-0.142035099	-0.040672102	-0.127045165	-0.005496009	-0.592464277	-0.523970027	0.14139871	-0.592464277
-0.142035099	-0.016410265	2.818472824	-0.005494975	0.596280179	0.291359386	-1.130667572	0.596280179
-0.142035099	0.015715753	-1.571884558	-0.005464692	-0.455584933	-0.376338364	1.74530837	-0.455584933
-0.406116797	-0.024609093	-0.940203567	-0.00548179	-0.226048803	-0.366272568	0.307320399	-0.226048803
-0.142035099	-0.047197699	2.521827055	-0.005494955	0.465718343	0.787938617	1.247543303	0.465718343
-0.142035099	-0.031636659	-0.699397002	-0.005490192	-0.539818376	-0.527325292	0.971007155	-0.539818376
-0.142035099	-0.058575664	0.431346871	-0.005494138	0.125625819	-0.188443519	-1.241282031	0.125625819
-0.142035099	-0.057906372	-1.386917196	-0.005492115	-1.844383815	-1.594299585	-1.020053112	-1.844383815
-0.142035099	0.03551138	-0.176881654	-0.005492572	-0.161820803	0.045203719	0.064521661	-0.161820803
-0.142035099	0.121321672	-0.249193423	-0.00549464	-0.796730375	0.045203719	0.064521661	-0.796730375
-0.142035099	-0.046227226	-0.127045165	-0.005491382	0.577327654	0.045203719	0.064521661	0.577327654
-0.142035099	-0.034648473	1.562090743	-0.005494643	0.748953293	0.170569843	-1.35189649	0.748953293
-0.142035099	-0.036321704	-0.127045165	-0.005493067	0.188369205	0.180635639	0.65907438	0.188369205
-0.142035099	-0.054392589	0.741952441	-0.005494122	0.161425032	-0.275680411	-0.798824194	0.161425032
-0.142035099	-0.046026438	-1.969738883	-0.005436286	-0.578776343	-0.735351726	-1.904968787	-0.578776343
-0.142035099	-0.03448115	-0.256173323	-0.005488092	0.866880113	0.331622567	-1.683739868	0.866880113
-0.142035099	-0.04000281	0.002082993	-0.005490732	0.331997753	0.281293591	0.971007155	0.331997753
-0.142035099	-0.036321704	-0.127045165	-0.005495217	0.04854169	0.079977686	0.526337028	0.04854169
-0.142035099	-0.036321704	-0.127045165	-0.005491382	0.144578344	0.045203719	0.064521661	0.144578344
-0.142035099	-0.032640597	-0.99255282	-0.005488527	-0.698808998	-0.711864871	0.19670594	-0.698808998
-0.142035099	-0.048034314	-0.127045165	-0.005490503	0.070874082	-0.154890869	-0.632902505	0.070874082
-0.142035099	-0.036321704	-0.127045165	-0.005484703	1.299387252	1.62339962	-0.25128262	1.299387252
-0.142035099	-0.031636659	-1.899939879	-0.005418092	-0.060740672	-0.117982953	-0.024522979	-0.060740672
-0.142035099	-0.039333518	0.529065477	-0.005493124	0.616285621	0.348398892	-0.466980816	0.616285621
-0.142035099	-0.048536283	0.176580504	-0.005490911	0.805810867	0.00280659	-2.568655542	0.805810867
-0.142035099	-0.033477212	0.375507667	-0.005490413	1.374386603	0.506096351	-3.121727839	1.374386603
-0.142035099	0.180863566	2.814982873	-0.005494721	0.85740385	1.250965197	0.307320399	0.85740385
-0.142035099	-0.036321704	-0.127045165	-0.005494688	0.318372994	0.314846242	-0.264556355	0.318372994
-0.142035099	-0.027620907	-0.127045165	-0.005489264	0.260399327	0.045203719	0.064521661	0.260399327
-0.417377487	-0.036304971	-0.127045165	-0.005491567	-1.221056341	-1.003772932	-1.185974801	-1.221056341
-0.142035099	-0.053723297	-0.127045165	-0.005494852	0.444659983	0.314846242	0.252013169	0.444659983
-0.142035099	-0.045189823	-1.659133313	-0.005489761	-2.089713717	-1.651339091	-0.190444668	-2.089713717
-0.142035099	-0.02778823	-0.469060287	-0.005487705	0.514152573	0.073267156	-1.130667572	0.514152573
-0.142035099	-0.054559912	4.347071022	-0.005496137	0.158266278	0.351754157	2.519609585	0.158266278
-0.142035099	-0.036321704	-0.127045165	-0.005492896	0.291986868	0.281293591	0.064521661	0.291986868
-0.142035099	-0.029294137	-0.51791959	-0.005488271	0.188800901	0.45241211	2.519609585	0.188800901
-0.142035099	-0.027955553	0.745442391	-0.005494287	0.314098147	0.059846096	0.064521661	0.314098147
-0.142035099	-0.054894558	-0.98906287	-0.005468612	0.659455261	0.130306663	-1.241282031	0.659455261
-0.142035099	-0.043181947	1.017658508	-0.005491855	0.801599195	0.808070207	0.086091481	0.801599195
-0.142035099	-0.027453584	-1.666113214	-0.005435236	0.027704443	0.244385675	0.064521661	0.027704443
-0.142035099	-0.036321704	-0.127045165	-0.005492585	0.428866212	0.415504194	1.136928844	0.428866212
-0.142035099	-0.057069757	-0.123555215	-0.005485529	0.828975064	0.361819953	-1.130667572	0.828975064
-0.142035099	-0.036321704	-0.127045165	-0.005489565	-0.224016671	-0.154890869	-0.411673586	-0.224016671
-0.249398761	0.118372939	-0.127045165	-0.005494813	-0.027047295	-1.329233644	-1.020053112	-0.027047295
-0.142035099	-0.021429955	-1.652153413	-0.005434705	0.314098147	-0.030746061	-0.466980816	0.314098147
-0.142035099	-0.045524469	0.769872042	-0.005493744	0.118255393	-0.000548675	0.860392696	0.118255393
-0.142035099	-0.036321704	-0.127045165	-0.005490323	-0.282906376	-0.20186458	-0.699824253	-0.282906376
4.358812863	-0.036321704	-0.127045165	-0.005491382	0.144578344	-0.087785567	0.064521661	0.144578344
-0.142035099	0.094524892	-1.92785948	-0.005357543	0.161425032	-0.020680266	-0.345304911	0.161425032
-0.142035099	-0.036321704	-0.127045165	-0.005454497	0.143525426	0.147082988	0.064521661	0.143525426
-0.142035099	-0.053723297	-0.127045165	-0.005476866	0.234076376	0.113530337	0.307320399	0.234076376
-0.157542592	-0.036321704	-0.127045165	-0.005491382	0.144578344	-2.855879253	0.064521661	0.144578344
-0.142035099	1.444654278	-0.127045165	-0.005491676	-0.439791163	-0.356206773	-1.960276016	-0.439791163
1.266398186	-0.036321704	-0.127045165	-0.001117723	0.144578344	0.912083425	0.064521661	0.144578344
-0.235363526	-0.036321704	-0.849464861	-0.005479494	-0.016518115	0.180635639	0.694471007	-0.016518115
-0.142035099	-0.030465398	-1.348527743	-0.005458063	0.71315408	0.398727868	-0.688209735	0.71315408
-0.408957729	-0.036321704	-0.127045165	-0.005491382	0.144578344	-0.825943883	0.064521661	0.144578344
-0.142035099	-0.016326604	-0.127045165	-0.005418437	0.219335524	-0.302522532	-1.130667572	0.219335524
-0.142035099	-0.033644535	-0.127045165	-0.005485525	-0.177614573	0.045203719	0.064521661	-0.177614573
-0.142035099	-0.049707545	-0.127045165	-0.005491382	0.649978998	0.045203719	0.064521661	0.649978998
-0.142035099	-0.054057943	-0.127045165	-0.005481124	-0.806206638	0.045203719	0.064521661	-0.806206638
-0.142035099	-0.05389062	2.061153625	-0.005493028	0.669984441	1.089912473	-0.245751897	0.669984441
-0.142035099	-0.05512881	-0.127045165	-0.005491382	-1.643276472	-1.137983535	0.064521661	-1.643276472
-0.142035099	-0.021262632	-0.127045165	-0.005492566	0.214070934	0.045203719	0.064521661	0.214070934
-0.41396248	-0.018585464	-0.273623074	-0.005489763	-0.248160081	-0.020680266	1.911230059	-0.248160081
-0.405704582	-0.033544547	-0.12530019	-0.005492106	-0.116545328	-0.708509606	-3.110666393	-0.116545328
-0.142035099	-0.04756581	-0.127045165	-0.005492023	-0.853587949	-0.728641196	0.030784251	-0.853587949
-0.142035099	-0.036321704	-0.127045165	-0.005484468	-1.116817456	-0.859496534	0.064521661	-1.116817456
-0.142035099	-0.036321704	-0.127045165	-0.005417066	0.315919695	0.314846242	-1.267276429	0.315919695
-0.142035099	-0.036321704	-0.127045165	-0.005490972	0.256187655	0.24774094	0.375901364	0.256187655
-0.142035099	-0.050979199	-0.127045165	-0.005491841	0.314098147	0.207477759	0.362627629	0.314098147
-0.142035099	-0.036321704	-0.127045165	-0.005480788	0.284616442	0.281293591	0.064521661	0.284616442
-0.142035099	-0.030800044	-0.127045165	-0.005464995	-0.832529588	-0.65818063	0.19670594	-0.832529588
-0.142035099	-0.036321704	-0.127045165	-0.005494577	0.678407785	1.556294319	1.302850533	0.678407785
-0.142035099	-0.036990996	-1.079801576	-0.005474194	0.21091218	-0.20857511	-0.577595275	0.21091218
-0.142035099	-0.002020486	-0.011876808	-0.005490723	0.680513621	0.318201507	-0.909438653	0.680513621
-0.142035099	-0.036321704	-0.127045165	-0.005475937	-0.013032956	0.046425036	0.694471007	-0.013032956
-0.142035099	-0.018569839	-0.127045165	-0.00548173	0.814234211	0.616820098	-0.135137438	0.814234211
-0.415213668	-0.036321704	-0.127045165	-0.0054911	0.144578344	-1.35943103	0.064521661	0.144578344
-0.142035099	-0.038496903	-2.032557987	-0.00540561	-0.269218442	-0.778970172	-2.90049892	-0.269218442
-0.142035099	0.437871713	-0.98557292	-0.00546218	0.854245096	1.16037304	1.302850533	0.854245096
-0.40277539	-0.036321704	-0.127045165	-0.005491382	0.144578344	-1.262128343	0.064521661	0.144578344
-0.030916932	0.124937272	3.453643764	-0.005495524	-0.11549241	0.281293591	1.966537288	-0.11549241
-0.142035099	-0.049473292	-0.127045165	-0.005491382	0.49414713	0.045203719	0.064521661	0.49414713
-0.142035099	-0.05221739	0.714032839	-0.005493878	0.156160442	-0.242127761	0.064521661	0.156160442
-0.142035099	-0.051046129	-0.374831631	-0.005486673	0.607862277	0.428925254	0.307320399	0.607862277
-0.142035099	-0.039166195	-0.601678395	-0.005479908	0.080350344	0.006161855	0.064521661	0.080350344
-0.155830526	-0.036321704	-0.127045165	-0.005028351	0.009804836	0.147082988	1.524079451	0.009804836
5.612620931	-0.036321704	-0.127045165	-0.004468285	0.591015589	0.496030555	0.528549318	0.591015589
0.078087553	-0.036321704	-0.127045165	-0.005491382	0.144578344	-1.933181357	0.064521661	0.144578344
-0.142035099	-0.044185885	-0.97859302	-0.005470597	0.426760376	0.546359532	0.971007155	0.426760376
-0.142035099	-0.036321704	-0.127045165	-0.005494886	-0.869381719	0.045203719	-1.517818179	-0.869381719
-0.142035099	-0.030963184	-0.566778893	-0.00549332	-0.822000408	0.045203719	0.064521661	-0.822000408
-0.142035099	-0.036321704	-0.127045165	-0.005482933	-1.700134045	-1.0816587	0.064521661	-1.700134045
-0.142035099	-0.021136236	0.592268476	-0.005490752	0.898467654	0.045203719	0.064521661	0.898467654
-0.142035099	-0.021095309	-1.76383182	-0.00544265	0.034021951	-0.346140978	-1.46251095	0.034021951
-0.142035099	-0.013733097	-0.332952228	-0.00549351	-0.648268933	-0.819233353	0.064521661	-0.648268933
-0.142035099	-0.036321704	-0.127045165	-0.005489723	-0.157609131	-0.087785567	0.064521661	-0.157609131
-0.142035099	-0.046863053	0.197520206	-0.005492171	0.533105097	0.338333097	-0.135137438	0.533105097
-0.142035099	0.01722166	-0.127045165	-0.005493561	-0.539818376	-0.456864725	0.030784251	-0.539818376
-0.142035099	-0.049707545	-0.127045165	-0.005492349	1.029029489	1.287873113	0.362627629	1.029029489
-0.142035099	-0.023036256	-0.127045165	-0.005491382	-0.572458835	0.045203719	0.064521661	-0.572458835
-0.142035099	-0.036321704	-0.127045165	-0.005489292	-0.626157654	-0.490417376	0.064521661	-0.626157654
-0.415301987	-0.048519551	-0.127045165	-0.005495871	-1.285284341	-1.1413388	-1.46251095	-1.285284341
-0.142035099	-0.036321704	-0.127045165	-0.005494349	0.144578344	0.045203719	0.064521661	0.144578344
-0.40071461	-0.035601858	-0.878256951	-0.005488499	-0.389251097	-0.420627862	-0.079830208	-0.389251097
-0.142035099	-0.036321704	-0.127045165	-0.005496066	0.144578344	0.045203719	0.064521661	0.144578344
3.657075063	0.113309025	1.970414919	-0.005493696	0.85740385	1.214057281	0.749778236	0.85740385
0.213296162	0.166761449	-0.127045165	-0.005494931	0.84687467	1.096623004	-0.909438653	0.84687467
-0.142035099	-0.022801731	1.341002397	-0.0054949	0.025598606	0.045203719	0.064521661	0.025598606
-0.142035099	-0.061587478	-0.127045165	-0.00549442	0.068768246	-0.054232917	0.14139871	0.068768246
-0.320511131	0.139378435	2.874312027	-0.00549482	0.239340967	1.254320462	2.386872234	0.239340967
-0.142035099	-0.036321704	-0.127045165	-0.005494827	0.144578344	0.045203719	0.064521661	0.144578344
-0.142035099	-0.044855177	1.171216318	-0.005494486	0.035074869	-0.074364507	0.971007155	0.035074869
-0.142035099	-0.036321704	-0.127045165	-0.005494005	0.673143195	0.693991195	0.064521661	0.673143195
-0.142035099	-0.033142566	-0.018856708	-0.005495232	-1.303183948	-1.027259788	-0.577595275	-1.303183948
9.50976818	0.111508522	-0.127045165	-0.005494373	0.144578344	1.3851758	0.064521661	0.144578344
0.284053081	-0.036321704	-0.127045165	-0.005491382	0.144578344	-0.926601836	0.064521661	0.144578344
-0.142035099	-0.016728179	-0.127045165	-0.005491382	0.496252966	0.045203719	0.064521661	0.496252966
-0.142035099	-0.045691792	-0.127045165	-0.005459071	-0.237630901	0.045203719	0.064521661	-0.237630901
-0.142035099	-0.041607636	-1.318479272	-0.005489839	-1.436904538	0.045203719	0.064521661	-1.436904538
-0.142035099	-0.045357146	-0.273623074	-0.005492824	-0.524024605	-0.584364798	0.473242088	-0.524024605
-0.142035099	-0.040672102	-1.557924757	-0.005489597	-1.85280716	-1.453378452	0.307320399	-1.85280716
-0.142035099	-0.035150442	-0.127045165	-0.005490362	0.142472508	-0.054232917	-0.245751897	0.142472508
-0.052905467	-0.036321704	-0.127045165	-0.005491382	0.144578344	0.71747805	-0.135137438	0.144578344
-0.142035099	-0.031971305	-0.280602975	-0.005492783	-0.392409852	-0.413246279	0.307320399	-0.392409852
-0.142035099	-0.042442285	-0.127045165	-0.005495059	0.554163458	0.620846416	1.247543303	0.554163458
-0.142035099	-0.036321704	-0.127045165	-0.005494029	0.144578344	0.045203719	0.064521661	0.144578344
-0.142035099	-0.032975243	-0.127045165	-0.005487248	0.506782146	0.045203719	0.064521661	0.506782146
-0.142035099	0.033117347	-0.127045165	-0.005494989	-0.053370246	0.045203719	0.064521661	-0.053370246
-0.142035099	0.030774824	0.033492545	-0.005491827	0.258293491	0.412148929	0.064521661	0.258293491
-0.142035099	-0.031971305	-0.127045165	-0.005490885	-0.402939032	-0.557522677	-1.40720372	-0.402939032
-0.142035099	-0.058575664	0.173090554	-0.005490969	0.823710473	0.4725437	-0.798824194	0.823710473
-0.142035099	-0.036321704	-0.127045165	-0.005489962	0.144578344	0.045203719	0.064521661	0.144578344
-0.142035099	-0.045691792	2.867332127	-0.005494688	0.298304376	1.133530919	1.74530837	0.298304376
-0.142035099	-0.043851239	1.694708852	-0.005494206	0.611021031	0.677214869	0.639163777	0.611021031
-0.142035099	-0.040672102	-2.008128336	-0.005467022	-1.628535619	-1.262128343	-0.024522979	-1.628535619
-0.142035099	-0.014569712	-0.315502477	-0.00548973	0.43518372	0.157148783	0.064521661	0.43518372
-0.142035099	-0.048887662	-0.127045165	-0.005493846	0.388855327	0.402083133	0.14139871	0.388855327
0.279258251	-0.036321704	-0.127045165	-0.001444223	-0.035470639	0.180635639	1.966537288	-0.035470639
1.055870712	0.18026478	-0.127045165	-0.005495455	1.099574997	0.650372749	-0.190444668	1.099574997
-0.142035099	-0.026282323	-1.191479983	-0.00547124	0.585750999	0.22760935	-0.909438653	0.585750999
-0.142035099	-0.056233142	0.1137614	-0.00549371	-0.078640279	-0.252193556	-0.798824194	-0.078640279
-0.415934941	-0.032640597	-1.46020615	-0.005491109	-2.013903618	-1.708378598	-0.516757323	-2.013903618
-0.142035099	-0.037492965	-0.095635613	-0.005489385	0.652084835	0.153793518	-1.130667572	0.652084835
-0.142035099	-0.053054005	-0.748256305	-0.0054886	-0.352398966	-0.487062111	0.473242088	-0.352398966
-0.142035099	-0.036321704	-0.127045165	-0.005492171	0.322521491	0.314846242	0.064521661	0.322521491
-0.142035099	-0.036321704	-0.127045165	-0.005490794	0.047709885	1.267741522	1.69000114	0.047709885
-0.411419654	-0.041324662	-0.127045165	-0.005494128	0.144578344	-0.517259497	0.064521661	0.144578344
-0.142035099	-0.043851239	-0.127045165	-0.005491382	0.575221818	0.045203719	0.064521661	0.575221818
-0.408663332	-0.033309889	-0.469060287	-0.005486825	0.057186147	-0.121338218	-0.411673586	0.057186147
-0.142035099	-0.04669573	1.139806766	-0.005494622	0.289881032	0.137017193	0.417934858	0.289881032
-0.142035099	-0.019840387	-0.127045165	-0.005434235	0.886885555	0.898662364	0.583856547	0.886885555
-0.142035099	-0.036321704	-0.127045165	-0.005430841	0.144578344	0.045203719	0.064521661	0.144578344
-0.142035099	-0.062926063	1.076987662	-0.005493066	1.107998342	0.885241304	0.064521661	1.107998342
-0.142035099	-0.018418141	-0.626108047	-0.005484737	0.585750999	0.398727868	-0.024522979	0.585750999
-0.142035099	0.047339803	-1.114701078	-0.005474262	0.571010146	0.314846242	0.064521661	0.571010146
0.190346479	-0.036321704	-0.127045165	-0.004704801	-0.241842573	-0.299167267	0.086091481	-0.241842573
-0.142035099	-0.000849225	-0.563288943	-0.005490705	-0.290276803	-0.154890869	1.192236073	-0.290276803
-0.142035099	-0.032138628	-1.536985055	-0.005421781	0.69209572	0.774517557	0.064521661	0.69209572
-0.142035099	0.144052504	-0.127045165	-0.005494546	0.051921557	0.079977686	0.749778236	0.051921557
-0.142035099	-0.036321704	-0.127045165	-0.005491413	0.64494605	0.650372749	0.727102272	0.64494605
-0.142035099	-0.051380775	-1.872020277	-0.005479677	-1.699081127	-1.443312657	0.064521661	-1.699081127
-0.142035099	0.076286684	-0.127045165	-0.005494504	0.405702015	0.281293591	0.19670594	0.405702015
-0.142035099	-0.055061881	-0.127045165	-0.005485447	-1.684340275	-1.351794447	0.064521661	-1.684340275
-0.142035099	-0.036321704	-0.127045165	-0.005448927	-0.060740672	-0.020680266	0.064521661	-0.060740672
